canonical,aliases,surface,lifecycle_status,scope,execution_kind,terminal_or_intermediate,direct_use_status,mining_role,agent_visible,production_certified,production_admitted,directly_usable,mining_visible,composition_usable,terminal_usable,context_admitted,backend_passed,backends,backend_status,backend_signature_consistent,pandas_impl,polars_panel_impl,polars_long_impl,duckdb_impl,math_oracle_pass,oracle_pass,prefix_causality_pass,pit_safe,lookback_contract,implementation_certified,semantic_certified,temporal_certified,source_contract_certified,edge_case_passed,determinism_verified,runtime_execution_verified,stateful,execution_model,full_history_replay_required,cost_tier,factor_role
ts_stratified_mean_spread,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_structural_level_density,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,5,alpha
ts_structural_level_strength,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,5,alpha
ts_student_t_kalman_filter,,extended,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=polars_udf_pandas_delegate|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_sum,Sum|TS_SUM|m_sum|running_sum|sum|sum_n|window_sum,daily,production,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=duckdb_native_sql|clickhouse_sql=,terminal,direct_alpha,alpha,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,pandas_numpy|polars|sql,implemented,TRUE,TRUE,TRUE,FALSE,TRUE,NOT_PROVEN,NOT_PROVEN,causal,TRUE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_sum_decay,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_sum_if,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=duckdb_native_sql|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars|sql,implemented,TRUE,TRUE,TRUE,FALSE,TRUE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_super_smoother,,extended,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=polars_udf_pandas_delegate|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_support_break,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,supporting,direct_event,event,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,event
ts_support_fit_r2,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,PASS,PASS,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_support_level,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,intermediate,direct_intermediate,recipe_internal,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,recipe_internal
ts_support_log_slope,,extended,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,PASS,PASS,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_support_slope,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_swing_amplitude,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,intermediate,direct_intermediate,recipe_internal,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,PASS,PASS,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,recipe_internal
ts_swing_amplitude_atr,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,PASS,PASS,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_swing_amplitude_pct,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,PASS,PASS,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_swing_duration,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,PASS,PASS,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_swing_velocity,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,PASS,PASS,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_tail_imbalance,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=polars_udf_pandas_delegate|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_tail_mean,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_tail_ratio,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=polars_udf_pandas_delegate|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_threshold_cycle_asymmetry,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha_high_cost,alpha_high_cost,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,unknown,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,full_history,FALSE,3,alpha_high_cost
ts_threshold_cycle_period,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha_high_cost,alpha_high_cost,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,unknown,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,full_history,FALSE,3,alpha_high_cost
ts_time_since_change,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,unknown,FALSE,"{'kind': 'recursive_state', 'parameters': ['max_lookback'], 'state_model': 'recursive', 'chunking': 'required_full_history', 'history_kind': 'full_history', 'requires_checkpoint_for_segments': False, 'finite_warmup_is_approximation': True}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,full_history,FALSE,1,alpha
ts_time_slope,Slope|TS_TIME_SLOPE|slope,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_time_under_water,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_topk_mean,tm_top_n_avg|ts_top_n_avg,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=duckdb_native_sql|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars|sql,implemented,TRUE,TRUE,TRUE,FALSE,TRUE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_topk_std,ts_top_n_std,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=duckdb_native_sql|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars|sql,implemented,TRUE,TRUE,TRUE,FALSE,TRUE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_topk_sum,TS_TOPK_SUM|m_top_n_sum|tm_top_n_sum,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=duckdb_native_sql|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars|sql,implemented,TRUE,TRUE,TRUE,FALSE,TRUE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['d'], 'includes_current_bar': True, 'expression': 'd', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_total_variation_filter_trailing,,extended,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_transfer_entropy,,extended,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=polars_udf_pandas_delegate|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window', 'lag'], 'includes_current_bar': True, 'expression': 'window - 1 + lag', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,5,alpha
ts_transfer_entropy_peak_excess,,extended,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=polars_udf_pandas_delegate|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,8,alpha
ts_transfer_entropy_peak_lag,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,7,alpha
ts_transfer_entropy_peak_strength,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,7,alpha
ts_transition_count,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_transition_intensity,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=polars_udf_pandas_delegate|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_trend_break_score,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=polars_udf_pandas_delegate|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_trend_tstat,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=polars_udf_pandas_delegate|duckdb_sql=|sql=duckdb_native_sql|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars|sql,implemented,TRUE,TRUE,TRUE,FALSE,TRUE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_trimmed_mean,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=duckdb_native_sql|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars|sql,implemented,TRUE,TRUE,TRUE,FALSE,TRUE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_true_streak,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=expression_native|duckdb_sql=|sql=duckdb_native_sql|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars|sql,implemented,TRUE,TRUE,TRUE,FALSE,TRUE,PASS,PASS,causal,FALSE,"{'kind': 'causal_unbounded', 'parameters': [], 'includes_current_bar': True, 'expression': None, 'semantics': 'causal_unbounded'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
ts_turning_intensity,,daily,experimental,time_series,pandas_numpy=pandas_numpy_reference|polars=polars_udf_pandas_delegate|duckdb_sql=|sql=|clickhouse_sql=,terminal,direct_alpha,alpha,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,pandas_numpy|polars,implemented,TRUE,TRUE,TRUE,FALSE,FALSE,NOT_PROVEN,NOT_PROVEN,causal,FALSE,"{'kind': 'parameterized_rows', 'parameters': ['window'], 'includes_current_bar': True, 'expression': 'window - 1', 'semantics': 'exact_rows'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,independent_with_warmup,FALSE,1,alpha
